"id","state","leaid","leaid_name","name_raw","name_clean","year","charter","salary"
"il08332","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2009,NA,NA
"il08333","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2010,NA,NA
"il08334","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2011,NA,NA
"il08335","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2012,NA,NA
"il08336","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2013,NA,NA
"il08337","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2014,NA,NA
"il08338","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2017,NA,NA
"il08339","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2018,NA,NA
"il08340","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2019,NA,NA
"il08341","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2020,NA,NA
"il08342","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2021,NA,NA
"il08343","il","1722620","Leroy Cusd 2","Gary R Tipsord","gary tipsord",2022,NA,NA
"il08344","il","1722620","Leroy Cusd 2","Jeff Baughman","jeff baughman",2023,NA,NA
"il08345","il","1722710","Lexington C U Sch Dist 7","DR BRENT J MCARDLE ","brent mcardle",2003,NA,NA
"il08346","il","1722710","Lexington C U Sch Dist 7","DR BRENT J MCARDLE ","brent mcardle",2004,NA,NA
"il08347","il","1722710","Lexington C U Sch Dist 7","DR BRENT J MCARDLE ","brent mcardle",2005,NA,NA
"il08348","il","1722710","Lexington Cusd 7","DR BRENT J MCARDLE","brent mcardle",2006,NA,NA
"il08349","il","1722710","Lexington Cusd 7","Curt Nettles","curt nettles",2007,NA,NA
"il08350","il","1722710","Lexington Cusd 7","Curt Nettles","curt nettles",2008,NA,NA
"il08351","il","1722710","Lexington Cusd 7","Mr. Curt Nettles","curt nettles",2009,NA,NA
"il08352","il","1722710","Lexington Cusd 7","Mr. Curt Nettles","curt nettles",2010,NA,NA
"il08353","il","1722710","Lexington Cusd 7","Mr. Curt Nettles","curt nettles",2011,NA,NA
"il08354","il","1722710","Lexington Cusd 7","Mr. Curt Nettles","curt nettles",2012,NA,NA
"il08355","il","1722710","Lexington Cusd 7","Mr. Curt Nettles","curt nettles",2013,NA,NA
"il08356","il","1722710","Lexington Cusd 7","Mr. Dwight Stricklin","dwight stricklin",2014,NA,NA
"il08357","il","1722710","Lexington Cusd 7","Mr. Dwight Stricklin","dwight stricklin",2017,NA,NA
"il08358","il","1722710","Lexington Cusd 7","Mr. Dwight Stricklin","dwight stricklin",2018,NA,NA
"il08359","il","1722710","Lexington Cusd 7","Mr. Paul Deters","paul deters",2019,NA,NA
"il08360","il","1722710","Lexington Cusd 7","Mr. Paul Deters","paul deters",2020,NA,NA
"il08361","il","1722710","Lexington Cusd 7","Mr. Paul Deters","paul deters",2021,NA,NA
"il08362","il","1722710","Lexington Cusd 7","Mr. Paul Deters","paul deters",2022,NA,NA
"il08363","il","1722710","Lexington Cusd 7","Mr. Paul Deters","paul deters",2023,NA,NA
"il08364","il","1722740","Leyden Chsd 212","DR KATHRYN J ROBBINS","kathryn robbins",2006,NA,NA
"il08365","il","1722740","Leyden Chsd 212","Dr Kathryn J Robbins","kathryn robbins",2007,NA,NA
"il08366","il","1722740","Leyden Chsd 212","Dr Kathryn J Robbins","kathryn robbins",2008,NA,NA
"il08367","il","1722740","Leyden Chsd 212","Dr. Kathryn J Robbins","kathryn robbins",2009,NA,NA
"il08368","il","1722740","Leyden Chsd 212","Dr. Kathryn J Robbins","kathryn robbins",2010,NA,NA
"il08369","il","1722740","Leyden Chsd 212","Dr. Kathryn J Robbins","kathryn robbins",2011,NA,NA
"il08370","il","1722740","Leyden Chsd 212","Dr. Kathryn J Robbins","kathryn robbins",2012,NA,NA
"il08371","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2013,NA,NA
"il08372","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2014,NA,NA
"il08373","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2017,NA,NA
"il08374","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2018,NA,NA
"il08375","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2019,NA,NA
"il08376","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2020,NA,NA
"il08377","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2021,NA,NA
"il08378","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2022,NA,NA
"il08379","il","1722740","Leyden Chsd 212","Dr. Nick Polyak","nick polyak",2023,NA,NA
"il08380","il","1722770","Liberty Comm Unit School Dist 2","STEVE GRAHAM ","steve graham",2003,NA,NA
"il08381","il","1722770","Liberty Comm Unit School Dist 2","CURTIS SIMONSON ","curtis simonson",2004,NA,NA
"il08382","il","1722770","Liberty Comm Unit School Dist 2","CURTIS SIMONSON ","curtis simonson",2005,NA,NA
"il08383","il","1722770","Liberty Cusd 2","CURTIS SIMONSON","curtis simonson",2006,NA,NA
"il08384","il","1722770","Liberty Cusd 2","Curtis Simonson","curtis simonson",2007,NA,NA
"il08385","il","1722770","Liberty Cusd 2","Matt Runge","matt runge",2008,NA,NA
"il08386","il","1722770","Liberty Cusd 2","Matt Runge","matt runge",2009,NA,NA
"il08387","il","1722770","Liberty Cusd 2","Mr. Matt Runge","matt runge",2010,NA,NA
"il08388","il","1722770","Liberty Cusd 2","Mr. Matt Runge","matt runge",2011,NA,NA
"il08389","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2012,NA,NA
"il08390","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2013,NA,NA
"il08391","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2014,NA,NA
"il08392","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2017,NA,NA
"il08393","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2018,NA,NA
"il08394","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2019,NA,NA
"il08395","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2020,NA,NA
"il08396","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2021,NA,NA
"il08397","il","1722770","Liberty Cusd 2","Mrs. Kelle Bunch","kelle bunch",2022,NA,NA
"il08398","il","1722770","Liberty Cusd 2","Dr. Kelle Bunch","kelle bunch",2023,NA,NA
"il08399","il","1722800","Libertyville School Dist 70","DR MARK R FRIEDMAN ","mark friedman",2003,NA,NA
"il08400","il","1722800","Libertyville School Dist 70","DR MARK R FRIEDMAN ","mark friedman",2004,NA,NA
"il08401","il","1722800","Libertyville School Dist 70","DR MARK R FRIEDMAN ","mark friedman",2005,NA,NA
"il08402","il","1722800","Libertyville Sd 70","DR MARK R FRIEDMAN","mark friedman",2006,NA,NA
"il08403","il","1722800","Libertyville Sd 70","Dr Mark R Friedman","mark friedman",2007,NA,NA
"il08404","il","1722800","Libertyville Sd 70","Dr Mark R Friedman","mark friedman",2008,NA,NA
"il08405","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2009,NA,NA
"il08406","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2010,NA,NA
"il08407","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2011,NA,NA
"il08408","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2012,NA,NA
"il08409","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2013,NA,NA
"il08410","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2014,NA,NA
"il08411","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2017,NA,NA
"il08412","il","1722800","Libertyville Sd 70","Dr. W Guy Schumacher","w guy schumacher",2018,NA,NA
"il08413","il","1722800","Libertyville Sd 70","Dr. Matthew Barbini","matthew barbini",2019,NA,NA
"il08414","il","1722800","Libertyville Sd 70","Dr. Matthew Barbini","matthew barbini",2020,NA,NA
"il08415","il","1722800","Libertyville Sd 70","Mrs. Rebecca A Jenkins","rebecca jenkins",2021,NA,NA
"il08416","il","1722800","Libertyville Sd 70","Mrs. Rebecca A Jenkins","rebecca jenkins",2022,NA,NA
"il08417","il","1722800","Libertyville Sd 70","Mrs. Rebecca A Jenkins","rebecca jenkins",2023,NA,NA
"il08418","il","1722830","Chsd 128","DR DAVID L CLOUGH","david clough",2006,NA,NA
"il08419","il","1722830","Chsd 128","Dr David L Clough","david clough",2007,NA,NA
"il08420","il","1722830","Chsd 128","Prentiss G Lea","prentiss lea",2008,NA,NA
"il08421","il","1722830","Chsd 128","Mr. Prentiss G Lea","prentiss lea",2009,NA,NA
"il08422","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2010,NA,NA
"il08423","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2011,NA,NA
"il08424","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2012,NA,NA
"il08425","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2013,NA,NA
"il08426","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2014,NA,NA
"il08427","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2017,NA,NA
"il08428","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2018,NA,NA
"il08429","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2019,NA,NA
"il08430","il","1722830","Chsd 128","Dr. Prentiss G Lea","prentiss lea",2020,NA,NA
"il08431","il","1722830","Chsd 128","Dr. Denise Herrmann","denise herrmann",2021,NA,NA
"il08432","il","1722830","Chsd 128","Dr. Denise Herrmann","denise herrmann",2022,NA,NA
"il08433","il","1722830","Chsd 128","Dr. Denise Herrmann","denise herrmann",2023,NA,NA
"il08434","il","1722860","Lick Creek C C Sch District 16","GARY WHITLEDGE ","gary whitledge",2003,NA,NA
"il08435","il","1722860","Lick Creek C C Sch District 16","GARY WHITLEDGE ","gary whitledge",2004,NA,NA
"il08436","il","1722860","Lick Creek C C Sch District 16","CHRISTINA LEE ","christina lee",2005,NA,NA
"il08437","il","1722860","Lick Creek Ccsd 16","CHRISTINA LEE","christina lee",2006,NA,NA
"il08438","il","1722860","Lick Creek Ccsd 16","Gary Whitledge","gary whitledge",2007,NA,NA
"il08439","il","1722860","Lick Creek Ccsd 16","Rob Wright","rob wright",2008,NA,NA
"il08440","il","1722860","Lick Creek Ccsd 16","Mr. Rob Wright","rob wright",2009,NA,NA
"il08441","il","1722860","Lick Creek Ccsd 16","Mr. Les Sinks","les sinks",2010,NA,NA
"il08442","il","1722860","Lick Creek Ccsd 16","Ms. Judy Wilson","judy wilson",2011,NA,NA
"il08443","il","1722860","Lick Creek Ccsd 16","Ms. Judy Wilson","judy wilson",2012,NA,NA
"il08444","il","1722860","Lick Creek Ccsd 16","Ms. Judy Wilson","judy wilson",2013,NA,NA
"il08445","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2014,NA,NA
"il08446","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2017,NA,NA
"il08447","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2018,NA,NA
"il08448","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2019,NA,NA
"il08449","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2020,NA,NA
"il08450","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2021,NA,NA
"il08451","il","1722860","Lick Creek Ccsd 16","Mr. Brent Boren","brent boren",2022,NA,NA
"il08452","il","1722860","Lick Creek Ccsd 16","Mrs. Jordan Suits","jordan suits",2023,NA,NA
"il08453","il","1722870","Leland Comm Unit Sch Dist 1","LAUREL A WALKER ","laurel walker",2003,NA,NA
"il08454","il","1722870","Leland Comm Unit Sch Dist 1","LAUREL A WALKER ","laurel walker",2004,NA,NA
"il08455","il","1722870","Leland Comm Unit Sch Dist 1","LAUREL A WALKER ","laurel walker",2005,NA,NA
"il08456","il","1722870","Leland Cusd 1","RONALD LANE ABRELL JR","ronald abrell jr",2006,NA,NA
"il08457","il","1722870","Leland Cusd 1","Ronald Lane Abrell Jr","ronald abrell jr",2007,NA,NA
"il08458","il","1722870","Leland Cusd 1","Ronald Lane Abrell Jr","ronald abrell jr",2008,NA,NA
"il08459","il","1722870","Leland Cusd 1","Ronald L Abrell Jr","ronald abrell jr",2009,NA,NA
"il08460","il","1722870","Leland Cusd 1","Ronald L Abrell Jr","ronald abrell jr",2010,NA,NA
"il08461","il","1722870","Leland Cusd 1","Dr. Ronald L Abrell Jr","ronald abrell jr",2011,NA,NA
"il08462","il","1722870","Leland Cusd 1","Dr. Ronald L Abrell Jr","ronald abrell jr",2012,NA,NA
"il08463","il","1722870","Leland Cusd 1","Mrs. Colette Ann Sutton","colette ann sutton",2013,NA,NA
"il08464","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2014,NA,NA
"il08465","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2017,NA,NA
"il08466","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2018,NA,NA
"il08467","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2019,NA,NA
"il08468","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2020,NA,NA
"il08469","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2021,NA,NA
"il08470","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2022,NA,NA
"il08471","il","1722870","Leland Cusd 1","Jodi Moore","jodi moore",2023,NA,NA
"il08472","il","1722920","Limestone Walters C C S Dist 316","ROGER L ALVEY ","roger alvey",2003,NA,NA
"il08473","il","1722920","Limestone Walters C C S Dist 316","ROGER L ALVEY ","roger alvey",2004,NA,NA
"il08474","il","1722920","Limestone Walters C C S Dist 316","ROGER L ALVEY ","roger alvey",2005,NA,NA
"il08475","il","1722920","Limestone Walters Ccsd 316","ROGER L ALVEY","roger alvey",2006,NA,NA
"il08476","il","1722920","Limestone Walters Ccsd 316","Timothy Dotson","timothy dotson",2007,NA,NA
"il08477","il","1722920","Limestone Walters Ccsd 316","Timothy Dotson","timothy dotson",2008,NA,NA
"il08478","il","1722920","Limestone Walters Ccsd 316","Timothy Dotson","timothy dotson",2009,NA,NA
"il08479","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2010,NA,NA
"il08480","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2011,NA,NA
"il08481","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2012,NA,NA
"il08482","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2013,NA,NA
"il08483","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2014,NA,NA
"il08484","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2017,NA,NA
"il08485","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2018,NA,NA
"il08486","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2019,NA,NA
"il08487","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2020,NA,NA
"il08488","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2021,NA,NA
"il08489","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2022,NA,NA
"il08490","il","1722920","Limestone Walters Ccsd 316","Mr. Timothy Dotson","timothy dotson",2023,NA,NA
"il08491","il","1722950","Limestone Chsd 310","WILLIAM F BEACH","william beach",2006,NA,NA
"il08492","il","1722950","Limestone Chsd 310","Dr Kelly Jo Funke","kelly jo funke",2007,NA,NA
"il08493","il","1722950","Limestone Chsd 310","Dr Kelly Jo Funke","kelly jo funke",2008,NA,NA
"il08494","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2009,NA,NA
"il08495","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2010,NA,NA
"il08496","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2011,NA,NA
"il08497","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2012,NA,NA
"il08498","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2013,NA,NA
"il08499","il","1722950","Limestone Chsd 310","Mr. Allan S Gresham","allan gresham",2014,NA,NA
"il08500","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2017,NA,NA
"il08501","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2018,NA,NA
"il08502","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2019,NA,NA
"il08503","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2020,NA,NA
"il08504","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2021,NA,NA
"il08505","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2022,NA,NA
"il08506","il","1722950","Limestone Chsd 310","Dr. Allan S Gresham","allan gresham",2023,NA,NA
"il08507","il","1722980","Lincoln Esd 27","KIRBY N RODGERS","kirby rodgers",2006,NA,NA
"il08508","il","1722980","Lincoln Esd 27","Kirby N Rodgers","kirby rodgers",2007,NA,NA
"il08509","il","1722980","Lincoln Esd 27","Mary Ahillen","mary ahillen",2008,NA,NA
"il08510","il","1722980","Lincoln Esd 27","Mary Ahillen","mary ahillen",2009,NA,NA
"il08511","il","1722980","Lincoln Esd 27","Mary Ahillen","mary ahillen",2010,NA,NA
"il08512","il","1722980","Lincoln Esd 27","Mary Ahillen","mary ahillen",2011,NA,NA
"il08513","il","1722980","Lincoln Esd 27","Dr. Mary Ahillen","mary ahillen",2012,NA,NA
"il08514","il","1722980","Lincoln Esd 27","Dr. Robert E Kidd","robert kidd",2013,NA,NA
"il08515","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2014,NA,NA
"il08516","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2017,NA,NA
"il08517","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2018,NA,NA
"il08518","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2019,NA,NA
"il08519","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2020,NA,NA
"il08520","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2021,NA,NA
"il08521","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2022,NA,NA
"il08522","il","1722980","Lincoln Esd 27","Mr. Kent D Froebe","kent froebe",2023,NA,NA
"il08523","il","1723050","Lincoln Chsd 404","DEAN LANGDON","dean langdon",2006,NA,NA
"il08524","il","1723050","Lincoln Chsd 404","Jerry Bauersachs","jerry bauersachs",2007,NA,NA
"il08525","il","1723050","Lincoln Chsd 404","Ken Cox","ken cox",2008,NA,NA
"il08526","il","1723050","Lincoln Chsd 404","Robert Bagby","robert bagby",2009,NA,NA
"il08527","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2010,NA,NA
"il08528","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2011,NA,NA
"il08529","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2012,NA,NA
"il08530","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2013,NA,NA
"il08531","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2014,NA,NA
"il08532","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2017,NA,NA
"il08533","il","1723050","Lincoln Chsd 404","Mr. Robert Bagby","robert bagby",2018,NA,NA
"il08534","il","1723050","Lincoln Chsd 404","Mr. Dwight Stricklin","dwight stricklin",2019,NA,NA
"il08535","il","1723050","Lincoln Chsd 404","Mr. Dwight Stricklin","dwight stricklin",2020,NA,NA
"il08536","il","1723050","Lincoln Chsd 404","Mr. Dwight Stricklin","dwight stricklin",2021,NA,NA
"il08537","il","1723050","Lincoln Chsd 404","Mr. Dwight Stricklin","dwight stricklin",2022,NA,NA
"il08538","il","1723050","Lincoln Chsd 404","Mr. Dwight Stricklin","dwight stricklin",2023,NA,NA
"il08539","il","1723070","Lincoln Way Comm H S Dist 210","DR LAWRENCE A WYLLIE ","lawrence wyllie",2003,NA,NA
"il08540","il","1723070","Lincoln Way Comm H S Dist 210","DR LAWRENCE A WYLLIE ","lawrence wyllie",2004,NA,NA
"il08541","il","1723070","Lincoln Way Comm H S Dist 210","DR LAWRENCE A WYLLIE ","lawrence wyllie",2005,NA,NA
"il08542","il","1723070","Lincoln Way Chsd 210","DR LAWRENCE A WYLLIE","lawrence wyllie",2006,NA,NA
"il08543","il","1723070","Lincoln Way Chsd 210","Dr Lawrence A Wyllie","lawrence wyllie",2007,NA,NA
"il08544","il","1723070","Lincoln Way Chsd 210","Dr Lawrence A Wyllie","lawrence wyllie",2008,NA,NA
"il08545","il","1723070","Lincoln Way Chsd 210","Dr. Lawrence A Wyllie","lawrence wyllie",2009,NA,NA
"il08546","il","1723070","Lincoln Way Chsd 210","Dr. Lawrence A Wyllie","lawrence wyllie",2010,NA,NA
"il08547","il","1723070","Lincoln Way Chsd 210","Dr. Lawrence A Wyllie","lawrence wyllie",2011,NA,NA
"il08548","il","1723070","Lincoln Way Chsd 210","Dr. Lawrence A Wyllie","lawrence wyllie",2012,NA,NA
